2.5	0	0.140331	0.264369	0.391606	0.527425	0.634569	0.709469	0.764475	0.8024	0.842956	0.869287	0.878069	0.866044	0.83805	0.799588	0.769219	0.742006	0.725569	0.708713	0.703275	0.7	0.696525	0.692081	0.698875	0.721725	0.747838	0.777587	0.802569	0.826844	0.8576	0.907188	1
2.6	0	0.173569	0.330644	0.459231	0.557131	0.619762	0.645338	0.656469	0.656781	0.670669	0.690594	0.71525	0.757469	0.795788	0.815781	0.820794	0.801719	0.79715	0.784756	0.778894	0.779675	0.782656	0.791338	0.791763	0.797056	0.8038	0.802331	0.795081	0.801719	0.838031	0.895012	1
2.7	0	0.187806	0.309363	0.406875	0.488838	0.567594	0.637925	0.684306	0.715419	0.734544	0.761206	0.779594	0.791963	0.792863	0.799687	0.807894	0.80385	0.797075	0.788181	0.784594	0.784119	0.786313	0.781569	0.767956	0.758244	0.756925	0.76175	0.785394	0.8199	0.857319	0.907188	1
2.8	0	0.168075	0.2779	0.372563	0.455825	0.499625	0.555719	0.604338	0.644694	0.681	0.709413	0.73035	0.749069	0.7686	0.794319	0.8176	0.818881	0.826144	0.821513	0.823969	0.820638	0.820531	0.820994	0.828119	0.84005	0.84285	0.844544	0.847831	0.853656	0.865681	0.901763	1
2.9	0	0.282363	0.455931	0.550369	0.600906	0.642419	0.690438	0.737613	0.7588	0.756962	0.741925	0.732019	0.726475	0.734338	0.741756	0.747706	0.745875	0.749	0.742838	0.749613	0.749331	0.751188	0.75715	0.757719	0.757781	0.763638	0.773206	0.777569	0.78065	0.796225	0.85445	1
3	0	0.233431	0.410644	0.532119	0.618944	0.685131	0.715281	0.719869	0.72845	0.735319	0.737513	0.730744	0.730494	0.724419	0.723113	0.721525	0.724969	0.728888	0.733275	0.736756	0.739206	0.753131	0.774419	0.783856	0.7862	0.794356	0.799331	0.804319	0.8114	0.82405	0.8651	1
3.1	0	0.381563	0.590525	0.688631	0.734775	0.751363	0.765331	0.764969	0.768669	0.761962	0.752569	0.757144	0.762694	0.757431	0.749544	0.7385	0.725781	0.709562	0.700969	0.687519	0.674244	0.669538	0.671212	0.674125	0.695038	0.704338	0.706894	0.719638	0.737838	0.764063	0.839825	1
3.2	0	0.346419	0.544369	0.659956	0.722475	0.751575	0.762819	0.766694	0.761675	0.757556	0.751738	0.743644	0.73525	0.73645	0.737556	0.731125	0.719869	0.711681	0.720069	0.724344	0.721125	0.716338	0.708856	0.708475	0.708388	0.701412	0.699556	0.705863	0.732194	0.775381	0.8434	1
3.3	0	0.324069	0.507038	0.606094	0.660569	0.690644	0.70925	0.724044	0.7305	0.725144	0.7201	0.721325	0.719413	0.72225	0.72375	0.725094	0.718369	0.723875	0.734125	0.744519	0.756294	0.752706	0.752713	0.758431	0.76135	0.755606	0.75425	0.753331	0.770706	0.803244	0.85745	1
3.4	0	0.385963	0.584538	0.68565	0.747981	0.77855	0.783431	0.766313	0.756156	0.742138	0.715719	0.703288	0.694781	0.685412	0.682013	0.688506	0.701269	0.717644	0.727531	0.741769	0.742313	0.746219	0.74995	0.745431	0.730994	0.715619	0.703225	0.705831	0.718619	0.745988	0.813413	1
3.5	0	0.3868	0.57095	0.647125	0.685544	0.706194	0.714569	0.716612	0.714756	0.717713	0.719031	0.727069	0.732044	0.726144	0.717956	0.713538	0.705213	0.709181	0.723544	0.730581	0.741431	0.744525	0.7453	0.750894	0.742	0.730506	0.72935	0.741931	0.766856	0.797381	0.851513	1
3.6	0	0.3837	0.567725	0.657088	0.690731	0.705581	0.714925	0.719063	0.716094	0.712031	0.713475	0.716094	0.726313	0.741013	0.746906	0.752331	0.754013	0.7655	0.767281	0.763038	0.751838	0.751194	0.741413	0.731056	0.720269	0.713319	0.711244	0.714556	0.718744	0.73485	0.804869	1
3.7	0	0.470925	0.649631	0.707512	0.717125	0.718181	0.720475	0.711519	0.704856	0.704619	0.702562	0.6874	0.689131	0.695969	0.6974	0.700744	0.709125	0.715238	0.723431	0.731125	0.734669	0.736563	0.737275	0.7278	0.725688	0.728988	0.732719	0.750319	0.761131	0.780356	0.833775	1
3.8	0	0.447525	0.635381	0.705575	0.732144	0.741669	0.749481	0.754581	0.760138	0.7554	0.751387	0.745625	0.740125	0.731531	0.720206	0.710713	0.712238	0.709669	0.707269	0.697169	0.696081	0.696744	0.703281	0.705869	0.703356	0.707069	0.7111	0.713394	0.7165	0.737488	0.807544	1
3.9	0	0.481281	0.659463	0.713881	0.733881	0.738456	0.741531	0.741881	0.745138	0.743044	0.739337	0.733187	0.729794	0.725881	0.721806	0.711794	0.706313	0.7104	0.714094	0.714775	0.716481	0.722187	0.726488	0.726894	0.722081	0.714713	0.701869	0.690044	0.690169	0.710725	0.778663	1
