2	0	0.0254281	0.03235	0.0354469	0.0380875	0.0426375	0.0612219	0.104703	0.192003	0.290597	0.378725	0.434022	0.513331	0.608303	0.705462	0.784444	0.835578	0.872394	0.904347	0.931006	0.950769	0.943903	0.906328	0.828006	0.720931	0.614478	0.550178	0.517784	0.509725	0.509006	0.505413	0.499175	0.487306	0.471116	0.444003	0.411094	0.365978	0.347259	0.336306	0.335075	0.35085	0.363228	0.376275	0.386281	0.394894	0.4006	0.409031	0.417841	0.430709	0.433016	0.431306	0.435041	0.441188	0.454456	0.469456	0.499594	0.551322	0.616806	0.692472	0.750116	0.817225	0.886281	0.948091	1
2.1	0	0.0416969	0.0816562	0.129056	0.185003	0.228744	0.275313	0.330775	0.410856	0.499169	0.575372	0.638603	0.703328	0.771347	0.82145	0.847697	0.863219	0.866128	0.860153	0.841463	0.813891	0.782925	0.747756	0.719713	0.696319	0.668072	0.643172	0.617669	0.600094	0.578028	0.544056	0.520725	0.499184	0.481459	0.463216	0.439228	0.406241	0.362447	0.301519	0.227472	0.162888	0.112963	0.0899625	0.0879219	0.0896906	0.0977469	0.111353	0.143109	0.179531	0.214906	0.258497	0.314491	0.377963	0.446128	0.535144	0.610438	0.699184	0.786069	0.8492	0.895138	0.933284	0.9537	0.966481	1
2.2	0	0.0511094	0.0754469	0.0955375	0.119556	0.140753	0.164847	0.188994	0.228603	0.287122	0.338534	0.394281	0.450781	0.506619	0.556866	0.597375	0.638613	0.655019	0.665262	0.690738	0.695116	0.684794	0.683616	0.692831	0.698178	0.692044	0.669647	0.646384	0.609313	0.567747	0.530597	0.499134	0.467669	0.435206	0.404722	0.376444	0.3415	0.310859	0.2818	0.254113	0.233194	0.230909	0.238859	0.251219	0.262319	0.271644	0.287944	0.316719	0.348297	0.388984	0.451463	0.556956	0.666094	0.762978	0.839	0.890878	0.925659	0.944966	0.947194	0.946266	0.944947	0.946881	0.958863	1
2.3	0	0.0737625	0.135384	0.204731	0.285731	0.376581	0.454697	0.502931	0.538206	0.5647	0.579309	0.563853	0.543681	0.544069	0.561694	0.580997	0.59525	0.603219	0.596972	0.569019	0.538125	0.517244	0.507038	0.498297	0.489097	0.483959	0.489984	0.492275	0.491769	0.487931	0.468631	0.433606	0.388519	0.328516	0.281066	0.253934	0.234453	0.224341	0.224991	0.241106	0.278972	0.335672	0.381194	0.415128	0.437559	0.448741	0.453519	0.465987	0.485188	0.517194	0.553756	0.596566	0.625741	0.639409	0.654719	0.700619	0.762622	0.821138	0.859322	0.878422	0.893172	0.907794	0.9379	1
2.4	0	0.0967469	0.161775	0.202334	0.236709	0.258347	0.296103	0.332078	0.368872	0.407856	0.444619	0.479163	0.516269	0.540584	0.542347	0.538184	0.530478	0.531166	0.534166	0.540719	0.534506	0.523931	0.518784	0.507888	0.485963	0.467625	0.463584	0.458078	0.444934	0.4276	0.416797	0.413428	0.416909	0.419844	0.428225	0.432653	0.449744	0.458969	0.461028	0.462222	0.456419	0.448984	0.43535	0.425884	0.420159	0.437725	0.46275	0.483803	0.508978	0.540219	0.564328	0.589894	0.612222	0.643094	0.670813	0.698284	0.738844	0.771956	0.801503	0.838584	0.870141	0.898463	0.930375	1
2.5	0	0.0932219	0.155259	0.220397	0.277125	0.324488	0.378156	0.441597	0.503603	0.546394	0.571572	0.581934	0.571606	0.555319	0.537444	0.526981	0.516394	0.517903	0.530281	0.552459	0.564516	0.553834	0.5427	0.534069	0.532497	0.534103	0.535472	0.530841	0.520122	0.511338	0.515891	0.532162	0.544031	0.550172	0.544431	0.538197	0.517666	0.484688	0.439022	0.396766	0.361731	0.340281	0.329425	0.312413	0.303547	0.308078	0.325197	0.357819	0.404797	0.440478	0.472206	0.510931	0.541931	0.564097	0.592363	0.617034	0.646091	0.689869	0.736444	0.770034	0.805288	0.842756	0.902541	1
2.6	0	0.156969	0.277156	0.372747	0.439694	0.479941	0.506938	0.519797	0.537131	0.547747	0.54345	0.523038	0.508659	0.491063	0.479531	0.485909	0.484244	0.483378	0.484141	0.487484	0.490597	0.497013	0.500419	0.513716	0.525788	0.526906	0.535472	0.556672	0.579478	0.592256	0.6023	0.588841	0.561291	0.539644	0.517028	0.4836	0.453978	0.423306	0.403156	0.378847	0.363309	0.355875	0.347481	0.344369	0.350881	0.359947	0.366409	0.37055	0.378163	0.396459	0.428997	0.468184	0.507587	0.548266	0.581228	0.613109	0.642356	0.671728	0.695703	0.718894	0.750725	0.793681	0.866775	1
2.7	0	0.139488	0.220647	0.288278	0.349388	0.408084	0.459353	0.498978	0.532594	0.557059	0.566459	0.569863	0.547434	0.527031	0.508038	0.494306	0.481206	0.457641	0.427353	0.408175	0.400638	0.407281	0.4181	0.419788	0.417778	0.419831	0.417503	0.413191	0.402628	0.394472	0.391472	0.399656	0.415259	0.421859	0.429253	0.432953	0.438231	0.437597	0.4311	0.419425	0.414603	0.418422	0.430347	0.459691	0.498141	0.532684	0.578791	0.619681	0.659984	0.683469	0.686959	0.685837	0.682434	0.673775	0.660816	0.656828	0.657188	0.653631	0.655459	0.658203	0.680769	0.742472	0.840425	1
2.8	0	0.144684	0.226722	0.272631	0.294588	0.304913	0.308603	0.308891	0.306841	0.295909	0.298578	0.312503	0.324853	0.344338	0.371594	0.400425	0.420081	0.441903	0.461641	0.484622	0.504537	0.519853	0.534231	0.547747	0.550016	0.548466	0.539559	0.542331	0.538228	0.537047	0.53235	0.520681	0.514056	0.515975	0.527741	0.544716	0.564278	0.576906	0.600731	0.620966	0.628531	0.625709	0.610591	0.58845	0.579628	0.583125	0.602931	0.627266	0.637194	0.635144	0.620938	0.599712	0.579019	0.553259	0.531503	0.515331	0.508809	0.513475	0.533975	0.572806	0.627584	0.702775	0.817509	1
2.9	0	0.220572	0.365616	0.455309	0.511097	0.544888	0.560925	0.570125	0.5655	0.555163	0.545038	0.544366	0.542572	0.544094	0.546441	0.543366	0.541534	0.544178	0.548666	0.552013	0.542984	0.541622	0.539091	0.534531	0.521213	0.512328	0.508428	0.495731	0.488453	0.483431	0.480341	0.474859	0.466525	0.454547	0.447656	0.452616	0.468259	0.481275	0.494575	0.496781	0.492563	0.485288	0.487997	0.489822	0.480241	0.463578	0.447781	0.439553	0.438325	0.443431	0.456894	0.459959	0.463731	0.458975	0.450225	0.445603	0.445603	0.45415	0.478131	0.518769	0.5707	0.654738	0.787238	1
