1	0	0.0449266	0.0676609	0.181588	0.355891	0.51498	0.709253	0.694528	0.671825	0.690527	0.67112	0.716597	0.697081	0.657078	0.636561	0.538312	0.521413	0.481245	0.370373	0.366555	0.379538	0.392623	0.416708	0.432339	0.403008	0.419047	0.433677	0.409941	0.362931	0.346906	0.333008	0.316503	0.362011	0.385412	0.459423	0.588922	0.628136	0.690633	0.756663	0.802516	0.795048	0.749814	0.716013	0.666692	0.61763	0.586617	0.465813	0.407011	0.429433	0.470531	0.479444	0.476778	0.486308	0.493194	0.495083	0.504944	0.40792	0.374923	0.346964	0.362441	0.400964	0.417317	0.390755	0.322288	0.374184	0.442088	0.472636	0.559312	0.641458	0.676058	0.716131	0.705989	0.675158	0.65642	0.580539	0.462328	0.325766	0.312663	0.33998	0.337081	0.300167	0.503259	0.5028	0.502153	0.509827	0.48918	0.451792	0.520539	0.564089	0.607413	0.609211	0.601136	0.591722	0.622103	0.610725	0.570303	0.548167	0.440613	0.397502	0.374917	0.380592	0.419473	0.484792	0.514223	0.539744	0.509498	0.553755	0.625034	0.637836	0.60138	0.569077	0.523002	0.470161	0.403003	0.304117	0.237695	0.230008	0.223502	0.238505	0.278127	0.339116	0.473295	0.561683	0.699873	0.824086	0.992428	0.999206	1
1.1	0	0.00183438	0.0451219	0.24675	0.37448	0.530191	0.635602	0.665352	0.712519	0.721231	0.72023	0.680278	0.607055	0.50275	0.475022	0.466986	0.458705	0.460348	0.530719	0.571983	0.583469	0.538191	0.499156	0.488878	0.4811	0.479338	0.477933	0.458547	0.449231	0.459133	0.467602	0.503758	0.563527	0.572677	0.533048	0.486344	0.471723	0.497391	0.543047	0.510202	0.437714	0.422047	0.412639	0.446019	0.439413	0.447219	0.463511	0.466598	0.476822	0.488308	0.509528	0.496288	0.495092	0.454334	0.432961	0.42217	0.397647	0.395261	0.431717	0.457412	0.485375	0.498123	0.524206	0.552219	0.6003	0.670308	0.704602	0.715784	0.657828	0.604736	0.554433	0.523442	0.501241	0.519547	0.510872	0.500838	0.523094	0.515819	0.507895	0.514387	0.595036	0.593409	0.597389	0.550938	0.537138	0.526405	0.513756	0.510714	0.469702	0.405875	0.393992	0.414609	0.410394	0.396788	0.401308	0.455858	0.515581	0.551173	0.526984	0.460664	0.344863	0.419467	0.439317	0.451389	0.460992	0.467555	0.471397	0.481683	0.494642	0.499398	0.496061	0.525941	0.557691	0.533238	0.47348	0.428663	0.400498	0.38305	0.363456	0.401405	0.400545	0.450031	0.517947	0.582972	0.695534	0.79898	0.982898	1
1.2	0	0.0441563	0.0652609	0.12713	0.286678	0.437019	0.517502	0.566633	0.619155	0.652298	0.67523	0.660352	0.610812	0.579667	0.513364	0.491892	0.497864	0.506159	0.486581	0.473659	0.481133	0.511159	0.520658	0.52583	0.531023	0.572172	0.600584	0.61902	0.609186	0.567742	0.554014	0.59242	0.596252	0.596623	0.584981	0.550837	0.520209	0.502467	0.463769	0.433539	0.397991	0.348688	0.326336	0.31763	0.310688	0.359547	0.384583	0.414173	0.43357	0.451384	0.477073	0.513153	0.529906	0.535023	0.543034	0.563442	0.59587	0.552753	0.565852	0.597745	0.628642	0.626423	0.613789	0.606263	0.58337	0.609227	0.64195	0.680605	0.656564	0.626302	0.620175	0.60027	0.520906	0.501777	0.493419	0.483897	0.447819	0.432411	0.401905	0.350305	0.350223	0.363048	0.402247	0.469877	0.495777	0.506747	0.527547	0.545791	0.562509	0.572405	0.547206	0.549178	0.568412	0.582869	0.556572	0.539819	0.521477	0.466686	0.448886	0.433055	0.397428	0.35978	0.340398	0.301975	0.288798	0.314692	0.402992	0.466559	0.476845	0.466664	0.456442	0.436734	0.411384	0.378666	0.366388	0.344361	0.35197	0.356583	0.384197	0.430375	0.494353	0.596653	0.650394	0.720678	0.81543	0.892413	0.997025	1
1.3	0	0.00237031	0.0125922	0.0847797	0.136938	0.240534	0.341789	0.473208	0.685359	0.852239	0.921583	0.931381	0.913325	0.89893	0.89568	0.903175	0.89873	0.874933	0.804231	0.632502	0.527967	0.450272	0.382047	0.341764	0.310447	0.280025	0.243139	0.207656	0.195367	0.209706	0.278	0.361311	0.462227	0.524027	0.575384	0.611845	0.603244	0.562312	0.569839	0.568023	0.549183	0.531458	0.501548	0.486275	0.470141	0.429784	0.371408	0.359133	0.360375	0.350044	0.337303	0.327975	0.318248	0.314355	0.314842	0.319716	0.341356	0.338972	0.362856	0.511936	0.620897	0.676347	0.704711	0.743486	0.763072	0.7826	0.793584	0.80492	0.808939	0.813891	0.787355	0.786067	0.74163	0.698269	0.622548	0.555941	0.52667	0.464205	0.399025	0.354788	0.305836	0.261208	0.248755	0.2505	0.235563	0.271261	0.312598	0.340331	0.391061	0.438767	0.487567	0.505897	0.520209	0.529075	0.526045	0.554969	0.553841	0.593883	0.661152	0.677747	0.640808	0.619167	0.609897	0.610091	0.609092	0.569158	0.510184	0.417472	0.304109	0.23983	0.205861	0.199767	0.191147	0.160573	0.129023	0.1162	0.133684	0.18655	0.276394	0.3778	0.530097	0.710234	0.914263	0.973681	0.990855	0.995825	0.997241	1
1.4	0	0.0115031	0.0874562	0.183906	0.272617	0.358608	0.448292	0.523928	0.578636	0.610819	0.651133	0.712323	0.757341	0.767358	0.769941	0.762397	0.758606	0.740916	0.666328	0.607223	0.550661	0.51933	0.505219	0.497109	0.498369	0.496202	0.494264	0.488356	0.481105	0.473375	0.457206	0.445219	0.429231	0.417327	0.384808	0.33783	0.319967	0.318416	0.317916	0.327216	0.359275	0.419169	0.46937	0.487414	0.501908	0.534894	0.562741	0.577838	0.578959	0.586702	0.588845	0.584942	0.591117	0.583723	0.578798	0.581217	0.578103	0.5776	0.582047	0.585795	0.594577	0.605622	0.612034	0.610908	0.590011	0.569788	0.545059	0.516373	0.467889	0.378469	0.330842	0.316064	0.326828	0.329483	0.331842	0.327469	0.320372	0.31767	0.347677	0.398709	0.431828	0.453478	0.452742	0.431839	0.443859	0.470411	0.465861	0.462228	0.460102	0.456375	0.471581	0.495716	0.481627	0.500394	0.528731	0.5993	0.635366	0.637502	0.641281	0.649922	0.674322	0.672692	0.638986	0.61622	0.653631	0.669881	0.6496	0.562088	0.423514	0.34787	0.313211	0.284941	0.263552	0.237364	0.218977	0.230506	0.237831	0.267498	0.357995	0.463633	0.570111	0.65468	0.701738	0.734572	0.793411	0.86745	0.946986	1
1.5	0	0.00607344	0.00709688	0.0173234	0.0617094	0.112647	0.157078	0.214525	0.281589	0.34777	0.42533	0.475547	0.535097	0.573417	0.597467	0.611872	0.629664	0.645877	0.674306	0.712956	0.755483	0.792955	0.813919	0.843138	0.861558	0.861627	0.833931	0.793242	0.745675	0.690889	0.640325	0.608017	0.565455	0.487745	0.445862	0.416981	0.386166	0.362611	0.345831	0.320505	0.291411	0.294722	0.34515	0.363702	0.375895	0.385816	0.402611	0.417536	0.448456	0.503783	0.59602	0.67297	0.702036	0.708333	0.703245	0.691164	0.697412	0.710477	0.717644	0.716325	0.665863	0.597852	0.575527	0.554777	0.502117	0.469214	0.454034	0.438789	0.417611	0.371631	0.36073	0.385756	0.426405	0.440681	0.457216	0.486122	0.513036	0.558156	0.58287	0.589288	0.605227	0.596078	0.582705	0.569198	0.566423	0.570102	0.570967	0.574245	0.569558	0.551719	0.512047	0.449211	0.403037	0.379381	0.360242	0.355848	0.36115	0.362767	0.368717	0.364872	0.355697	0.356281	0.364947	0.353873	0.338472	0.307769	0.295263	0.284791	0.28795	0.293234	0.29873	0.31372	0.328694	0.351422	0.375	0.400267	0.42832	0.471677	0.555048	0.592666	0.618561	0.65245	0.725692	0.830553	0.932523	0.9712	0.990064	1
1.6	0	0.00810625	0.0216453	0.0905234	0.198958	0.27958	0.337416	0.392038	0.433505	0.492488	0.54537	0.584595	0.618772	0.640147	0.65772	0.673166	0.687758	0.698972	0.724817	0.741409	0.756842	0.74113	0.711922	0.688103	0.671144	0.663341	0.661602	0.663267	0.670559	0.676262	0.67512	0.668905	0.663052	0.651289	0.641241	0.630505	0.592356	0.535425	0.460808	0.376131	0.278889	0.265939	0.250055	0.219539	0.212294	0.223517	0.240317	0.279012	0.314138	0.33693	0.349986	0.359716	0.372911	0.394516	0.423084	0.455089	0.488183	0.524964	0.563452	0.597577	0.62158	0.631492	0.636592	0.601594	0.568886	0.537203	0.518884	0.499711	0.480919	0.466428	0.463414	0.46442	0.465702	0.476033	0.500563	0.528706	0.546312	0.56425	0.582384	0.61302	0.669603	0.709511	0.711655	0.690803	0.673086	0.670583	0.659616	0.629	0.5821	0.548405	0.504858	0.472738	0.456533	0.450128	0.440373	0.428813	0.405213	0.376908	0.365091	0.361514	0.365933	0.377748	0.379666	0.382675	0.372675	0.37403	0.374973	0.369731	0.360267	0.344492	0.310442	0.283352	0.282813	0.294972	0.310894	0.323433	0.346406	0.389477	0.445977	0.510184	0.561841	0.618241	0.675767	0.768288	0.880367	0.957848	0.986794	1
1.7	0	0.0147391	0.0223906	0.034875	0.0655906	0.133489	0.221198	0.304411	0.391966	0.478292	0.545348	0.589908	0.614747	0.635947	0.652948	0.673181	0.708242	0.745697	0.766008	0.774311	0.77647	0.769389	0.765858	0.769205	0.75767	0.733375	0.696022	0.648813	0.614722	0.576219	0.534714	0.494416	0.450266	0.429925	0.404736	0.385159	0.375863	0.365473	0.358013	0.360383	0.363172	0.363681	0.36357	0.351092	0.339816	0.32778	0.316658	0.312341	0.313422	0.304383	0.29538	0.294033	0.302998	0.330434	0.353027	0.379645	0.426616	0.494736	0.556942	0.626884	0.689394	0.748261	0.784056	0.811503	0.826659	0.82893	0.826242	0.814544	0.773508	0.726658	0.683412	0.632795	0.576142	0.545317	0.522581	0.498484	0.481358	0.471578	0.465047	0.458	0.444256	0.43887	0.436753	0.42947	0.437022	0.450722	0.462225	0.488359	0.523359	0.550206	0.573648	0.585636	0.616031	0.651983	0.685234	0.692248	0.691464	0.687863	0.680153	0.662997	0.628159	0.586109	0.519484	0.451009	0.358659	0.268227	0.194472	0.140984	0.114384	0.0977125	0.0667	0.0389688	0.0316828	0.0556375	0.0880609	0.126166	0.171689	0.275031	0.404772	0.57388	0.725403	0.844003	0.923105	0.961295	0.978388	0.981286	0.985172	1
1.8	0	0.0156859	0.0231453	0.0408734	0.0707719	0.121355	0.203061	0.285722	0.379238	0.492763	0.611187	0.684295	0.728944	0.749381	0.759463	0.762722	0.755511	0.747067	0.739434	0.721363	0.701511	0.678723	0.638673	0.594308	0.554303	0.539675	0.532255	0.522102	0.503367	0.485967	0.480841	0.486345	0.488231	0.482338	0.471297	0.460759	0.449697	0.448228	0.449614	0.449877	0.450525	0.46225	0.484042	0.510981	0.535883	0.545141	0.551664	0.551359	0.55638	0.559236	0.557983	0.557852	0.544078	0.530086	0.50147	0.465223	0.452134	0.455263	0.453328	0.45043	0.43628	0.422127	0.414703	0.408227	0.400947	0.404858	0.424081	0.447503	0.472942	0.492061	0.513156	0.533613	0.549269	0.563142	0.569169	0.58362	0.609098	0.63105	0.646734	0.659445	0.667653	0.65988	0.657948	0.660948	0.663008	0.660597	0.644414	0.611228	0.577814	0.535094	0.478567	0.437628	0.412944	0.392955	0.368856	0.330539	0.297636	0.271406	0.253267	0.228748	0.206858	0.188638	0.180203	0.184698	0.200817	0.232977	0.270873	0.306212	0.33067	0.353264	0.373591	0.392714	0.413209	0.44223	0.469395	0.491388	0.527453	0.565805	0.622502	0.673803	0.723342	0.768502	0.82273	0.891994	0.938406	0.96742	0.98175	1
1.9	0	0.0273281	0.0415344	0.0652188	0.110042	0.181873	0.272381	0.388183	0.489413	0.570181	0.648433	0.716525	0.768344	0.807584	0.848592	0.872244	0.879869	0.875186	0.855777	0.808036	0.75363	0.721191	0.702855	0.691234	0.677452	0.666459	0.656503	0.661377	0.655155	0.639242	0.617811	0.568914	0.528072	0.496484	0.467584	0.442678	0.422175	0.400489	0.380222	0.365959	0.353595	0.343027	0.335245	0.321412	0.30173	0.272448	0.246991	0.216448	0.202234	0.203616	0.203167	0.201127	0.206317	0.220398	0.249992	0.281075	0.3068	0.332783	0.358298	0.387458	0.414758	0.432281	0.45545	0.471748	0.485159	0.508191	0.529378	0.544475	0.555761	0.563967	0.569456	0.577845	0.609811	0.642822	0.664019	0.676516	0.685758	0.684439	0.683995	0.672795	0.660391	0.644278	0.631117	0.623967	0.615858	0.607023	0.598906	0.591439	0.581098	0.567817	0.558419	0.528642	0.487948	0.443255	0.394573	0.359881	0.332798	0.309353	0.292072	0.270348	0.248794	0.228697	0.211423	0.195688	0.18383	0.183828	0.205194	0.240067	0.268364	0.305277	0.348844	0.406797	0.458742	0.493494	0.529564	0.568602	0.60575	0.645414	0.693908	0.748455	0.804716	0.862489	0.910614	0.940378	0.95697	0.964977	0.974923	1
2	0	0.0513063	0.0852938	0.108931	0.124183	0.136661	0.155555	0.180589	0.220269	0.267511	0.335344	0.410495	0.482763	0.538006	0.571686	0.589141	0.601395	0.6034	0.589303	0.576517	0.559948	0.537833	0.516709	0.531338	0.548977	0.572517	0.591166	0.602583	0.609192	0.613019	0.623206	0.645331	0.67327	0.702744	0.72672	0.741077	0.741627	0.746256	0.749995	0.752003	0.752158	0.753103	0.745363	0.732016	0.713314	0.683631	0.641945	0.607131	0.580108	0.558677	0.540423	0.525386	0.517566	0.520105	0.514181	0.494433	0.467097	0.430353	0.394323	0.346184	0.297367	0.266083	0.260309	0.265595	0.280288	0.297156	0.319131	0.355814	0.400088	0.450916	0.495644	0.544516	0.579933	0.607936	0.624822	0.633948	0.628842	0.611187	0.574492	0.528091	0.4937	0.476805	0.479852	0.500202	0.525866	0.54392	0.548178	0.539911	0.530377	0.522873	0.513309	0.511573	0.501922	0.486361	0.462058	0.436591	0.413728	0.391747	0.372894	0.353189	0.336736	0.318823	0.296489	0.264297	0.234205	0.212	0.191852	0.183541	0.181208	0.185548	0.198086	0.228048	0.269433	0.325683	0.391106	0.458733	0.524092	0.592666	0.68438	0.790461	0.869875	0.915534	0.937883	0.950605	0.959255	0.966995	0.973898	1
2.1	0	0.0484766	0.0795813	0.116733	0.157919	0.210298	0.272627	0.34983	0.433448	0.510784	0.578569	0.634638	0.683345	0.71818	0.743689	0.755603	0.752806	0.739181	0.725055	0.704253	0.672509	0.639266	0.597644	0.542566	0.484598	0.445925	0.414491	0.395919	0.386516	0.377866	0.376208	0.376972	0.378248	0.382702	0.390686	0.400125	0.405297	0.417503	0.435203	0.447959	0.459406	0.467244	0.472377	0.486269	0.510934	0.546292	0.592433	0.649167	0.708816	0.758384	0.787825	0.801542	0.806064	0.802306	0.792377	0.77407	0.749178	0.709875	0.651542	0.592469	0.542136	0.493348	0.445367	0.397667	0.353908	0.317959	0.302773	0.308787	0.320883	0.336788	0.353342	0.369369	0.385745	0.40865	0.426959	0.442033	0.4541	0.466745	0.478006	0.486509	0.48998	0.490033	0.487455	0.478931	0.474706	0.469767	0.46373	0.460548	0.469847	0.484409	0.503733	0.5241	0.538786	0.555036	0.562256	0.557984	0.553505	0.549616	0.529153	0.5039	0.473295	0.445242	0.397863	0.357561	0.322378	0.3053	0.296525	0.286753	0.280483	0.288581	0.301047	0.320902	0.350608	0.381239	0.411795	0.442633	0.480989	0.530313	0.573217	0.609363	0.661675	0.713002	0.758627	0.798467	0.843805	0.891073	0.936927	1
2.2	0	0.0529063	0.0778469	0.0998172	0.132208	0.176959	0.228619	0.290233	0.351503	0.411152	0.461698	0.514062	0.550611	0.579562	0.610997	0.640014	0.673811	0.685328	0.696953	0.70648	0.712663	0.703833	0.684333	0.6682	0.666919	0.671947	0.669594	0.654681	0.622358	0.582384	0.549659	0.525277	0.504666	0.490736	0.48802	0.49158	0.504753	0.516586	0.520203	0.525142	0.527833	0.526963	0.522756	0.512111	0.497666	0.487495	0.4899	0.498705	0.517583	0.538189	0.56223	0.586459	0.613694	0.641655	0.666328	0.691339	0.706037	0.694298	0.671681	0.631067	0.579555	0.524445	0.484094	0.455339	0.434425	0.422758	0.417681	0.417355	0.414595	0.415772	0.424691	0.437366	0.445473	0.453197	0.457859	0.462128	0.47047	0.475991	0.490886	0.513781	0.538047	0.555005	0.568758	0.577394	0.577178	0.573695	0.564239	0.549198	0.526317	0.497789	0.463634	0.439639	0.427886	0.411173	0.390495	0.375066	0.367195	0.356483	0.350653	0.349763	0.33687	0.304383	0.264839	0.230263	0.201958	0.18902	0.190084	0.207567	0.233647	0.26225	0.293473	0.318395	0.343597	0.368181	0.406481	0.451588	0.511205	0.578536	0.650836	0.718628	0.77047	0.811081	0.841733	0.864119	0.880722	0.90095	0.933372	1
2.3	0	0.0832766	0.141091	0.189067	0.235083	0.297281	0.359103	0.393475	0.415163	0.429792	0.450867	0.491142	0.54193	0.589719	0.627203	0.65	0.669769	0.684036	0.687033	0.690913	0.693852	0.69675	0.692688	0.679895	0.671744	0.665162	0.655702	0.639261	0.616184	0.593589	0.570716	0.545039	0.5283	0.51293	0.503405	0.49358	0.479963	0.464547	0.450186	0.439497	0.435214	0.43648	0.440527	0.443728	0.454364	0.479595	0.501808	0.51497	0.519644	0.51185	0.493564	0.476867	0.467933	0.467805	0.469703	0.474152	0.483353	0.492584	0.504988	0.508894	0.516056	0.51552	0.508778	0.504047	0.498219	0.491875	0.481697	0.471809	0.464142	0.455375	0.451453	0.444113	0.436816	0.431563	0.422022	0.420747	0.420164	0.424602	0.439548	0.458734	0.487786	0.517709	0.543791	0.560619	0.564753	0.554638	0.535527	0.537744	0.549898	0.55998	0.564883	0.565241	0.562833	0.550048	0.526372	0.50408	0.47788	0.446581	0.41692	0.396039	0.388139	0.38348	0.381428	0.381748	0.385652	0.391097	0.394906	0.402388	0.406275	0.396594	0.387797	0.382477	0.379298	0.377878	0.375413	0.37327	0.385295	0.417188	0.462986	0.52637	0.610322	0.692858	0.760538	0.813103	0.856225	0.88465	0.925075	1
2.4	0	0.0897406	0.136756	0.181247	0.219033	0.257219	0.297367	0.349309	0.400756	0.459327	0.516127	0.558388	0.575661	0.580639	0.582741	0.593427	0.608203	0.627222	0.644069	0.664702	0.680808	0.69458	0.705978	0.718617	0.719013	0.713842	0.7051	0.696695	0.6794	0.653153	0.61738	0.583328	0.543219	0.501958	0.465036	0.441067	0.430456	0.426108	0.428773	0.420397	0.409416	0.406731	0.404483	0.400425	0.404873	0.403323	0.406739	0.417133	0.427498	0.433769	0.434119	0.430939	0.431695	0.439061	0.452363	0.46642	0.487586	0.509161	0.532731	0.548214	0.552486	0.550631	0.542339	0.535644	0.533047	0.533348	0.535342	0.535281	0.530839	0.531344	0.524703	0.511523	0.501416	0.502469	0.510702	0.520605	0.523775	0.522689	0.515025	0.505033	0.497505	0.487425	0.476516	0.460633	0.443841	0.438802	0.436295	0.436055	0.441078	0.453428	0.473795	0.490092	0.500063	0.505292	0.506853	0.501023	0.503186	0.508967	0.51775	0.534819	0.557917	0.565766	0.567352	0.565233	0.553736	0.537633	0.515405	0.490747	0.467522	0.455002	0.451905	0.446488	0.442564	0.437189	0.426528	0.416659	0.405311	0.40065	0.407369	0.423509	0.442425	0.467864	0.511725	0.582847	0.670906	0.768912	0.875661	1
