0	450	-22.9501	427.05
0.02	456.51	-29.4511	427.059
0.04	476.123	-49.1028	427.02
0.06	475.456	-48.4422	427.013
0.08	460.175	-33.1393	427.036
0.1	455.992	-28.9707	427.021
0.12	458.002	-30.9946	427.007
0.14	453.56	-26.5342	427.025
0.16	454.555	-27.5238	427.031
0.18	463.369	-36.35	427.019
0.2	461.228	-34.1779	427.05
0.22	463.606	-36.5373	427.068
0.24	467.969	-40.9252	427.044
0.26	466.008	-38.944	427.064
0.28	472.221	-45.1713	427.049
0.3	477.363	-50.3157	427.048
0.32	475.511	-48.4656	427.046
0.34	466.553	-39.4809	427.073
0.36	464.372	-37.2952	427.077
0.38	469.583	-42.5266	427.057
0.4	472.705	-45.6633	427.042
0.42	472.61	-45.5752	427.035
0.44	468.325	-41.2616	427.064
0.46	478.039	-51.0232	427.015
0.48	474.886	-47.8603	427.026
0.5	469.77	-42.7278	427.042
0.52	475.913	-48.8959	427.018
0.54	477.273	-50.2488	427.024
0.56	470.5	-43.4676	427.033
0.58	451.088	-24.0363	427.051
0.6	456.877	-29.8702	427.007
0.62	469.328	-42.3417	426.986
0.64	455.566	-28.5251	427.041
0.66	453.14	-26.1229	427.017
0.68	463.221	-36.2073	427.014
0.7	475.093	-48.08	427.013
0.72	480.635	-53.5687	427.066
0.74	484.014	-56.9627	427.052
0.76	478.884	-51.8599	427.024
0.78	459.813	-32.765	427.048
0.8	464.015	-37.0439	426.971
0.82	447.026	-19.9676	427.059
0.84	467.598	-40.5838	427.014
0.86	477.79	-50.7616	427.029
0.88	478.166	-51.1491	427.017
0.9	464.48	-37.4545	427.025
0.92	463.69	-36.6913	426.999
0.94	466.583	-39.5697	427.013
0.96	470.207	-43.2063	427.001
0.98	469.668	-42.6502	427.018
1	469.867	-42.8748	426.992
1.02	463.89	-36.8852	427.005
1.04	464.413	-37.3725	427.04
1.06	464.143	-37.1207	427.022
1.08	459.127	-32.0781	427.049
1.1	454.163	-27.1511	427.012
1.12	450.995	-23.9964	426.999
1.14	464.52	-37.5079	427.012
1.16	475.791	-48.8023	426.989
1.18	463.915	-36.9453	426.97
1.2	461.515	-34.5503	426.965
1.22	453.306	-26.2982	427.008
1.24	456.529	-29.5623	426.967
1.26	467.248	-40.27	426.978
1.28	464.293	-37.3418	426.951
1.3	460.357	-33.4082	426.948
1.32	459.645	-32.6726	426.972
1.34	457.929	-30.9577	426.972
1.36	456.83	-29.8584	426.971
1.38	457.951	-30.9615	426.99
1.4	464.395	-37.3887	427.006
1.42	474.421	-47.4179	427.003
1.44	480.572	-53.6123	426.96
1.46	467.088	-40.0893	426.999
1.48	454.426	-27.4536	426.972
1.5	454.209	-27.1789	427.031
1.52	469.625	-42.564	427.061
1.54	466.715	-39.6393	427.076
1.56	460.114	-33.0572	427.057
1.58	446.619	-19.5142	427.105
1.6	451.048	-23.9681	427.08
1.62	453.155	-26.0917	427.063
1.64	464.372	-37.3437	427.028
1.66	462.273	-35.229	427.044
1.68	468.739	-41.7013	427.037
1.7	472.405	-45.3594	427.046
1.72	466.708	-39.6508	427.057
1.74	469.596	-42.5126	427.083
1.76	475.318	-48.2488	427.07
1.78	475.41	-48.3492	427.061
1.8	464.153	-37.1351	427.018
1.82	448.242	-21.2009	427.042
1.84	460.805	-33.7862	427.018
1.86	470.037	-43.0076	427.029
1.88	471.023	-43.9973	427.026
1.9	465.982	-38.9828	426.999
1.92	461.057	-34.0206	427.037
1.94	461.217	-34.1733	427.043
1.96	465.016	-37.9568	427.059
1.98	470.006	-42.9582	427.048
2	468.868	-41.8162	427.051
2.02	456.918	-29.8785	427.04
2.04	456.421	-29.3664	427.055
2.06	472.525	-45.4994	427.026
2.08	470.018	-43.0038	427.014
2.1	438.624	-11.5432	427.081
2.12	463.708	-36.7338	426.974
2.14	471.265	-44.2305	427.034
2.16	458.494	-31.4385	427.056
2.18	465.178	-38.1456	427.032
2.2	472.133	-45.0856	427.048
2.22	472.228	-45.1864	427.041
2.24	467.169	-40.1177	427.051
2.26	467.996	-40.9614	427.034
2.28	457.378	-30.3289	427.049
2.3	449.043	-21.979	427.064
2.32	461.524	-34.477	427.047
2.34	460.476	-33.4016	427.075
2.36	460.885	-33.7954	427.09
2.38	469.898	-42.8454	427.052
2.4	468.756	-41.7114	427.044
2.42	459.66	-32.5755	427.085
2.44	462.814	-35.7148	427.099
2.46	467.778	-40.6752	427.103
2.48	472.268	-45.1376	427.13
2.5	471.434	-44.3305	427.103
2.52	460.143	-33.066	427.077
2.54	459.645	-32.5636	427.082
2.56	465.932	-38.8987	427.033
2.58	466.012	-38.9771	427.035
2.6	466.969	-39.9327	427.036
2.62	461.899	-34.8761	427.023
2.64	450.595	-23.5311	427.064
