120.6	1.12068	49.686
120.8	0.881857	49.104
121	0.92313	49.6249
121.2	0.962166	50.5265
121.4	0.941287	50.1124
121.6	0.891901	49.7684
121.8	1.03165	50.221
122	1.04662	50.6818
122.2	0.944505	50.2964
122.4	0.91115	50.26
122.6	1.03351	50.4089
122.8	1.02505	50.4948
123	0.938935	50.2985
123.2	1.03648	49.7425
123.4	1.01769	49.594
123.6	1.0015	49.9117
123.8	1.0829	50.2617
124	1.04015	49.7937
124.2	1.01005	49.6452
124.4	0.866049	49.7752
124.6	0.918281	50.2449
124.8	0.957617	49.7504
125	0.874669	49.782
125.2	0.996229	50.1862
125.4	0.872777	50.4629
125.6	0.969686	50.3386
125.8	0.97911	49.9233
126	1.00802	49.8408
126.2	1.00957	50.1541
126.4	0.963455	50.7133
126.6	0.995653	50.6615
126.8	1.07022	50.4128
127	0.932345	51.0125
127.2	0.927757	50.9183
127.4	1.06168	50.6018
127.6	0.979714	50.516
127.8	1.10846	50.6081
128	1.0374	50.4724
128.2	1.02749	50.6534
128.4	1.03617	50.9794
128.6	0.929903	51.0908
128.8	1.06255	50.6241
129	1.04111	50.5908
129.2	1.0041	50.5209
129.4	1.06139	50.4344
129.6	0.831854	50.5288
129.8	0.998095	50.9102
130	1.06067	51.055
130.2	1.05716	50.6266
130.4	0.992624	50.5624
130.6	0.95244	50.931
130.8	0.944052	51.3556
131	1.00394	50.8185
131.2	1.01023	50.5642
131.4	0.937368	50.8946
131.6	1.01464	51.1622
131.8	1.02252	50.4895
132	1.03688	50.3886
132.2	0.998171	50.9844
132.4	1.07988	51.1743
132.6	0.919204	50.5623
132.8	0.999995	50.5133
133	1.07714	50.9563
133.2	0.947401	51.4134
133.4	0.981656	50.6789
133.6	0.96986	50.474
133.8	1.19214	50.7235
134	1.03732	50.9866
134.2	1.00786	50.708
134.4	0.963327	50.4252
134.6	0.982761	50.5114
134.8	1.04369	50.8035
135	1.00573	50.5606
135.2	0.950613	50.5765
135.4	0.810774	50.7823
135.6	0.999392	51.0198
135.8	1.03939	50.7462
136	0.960883	50.3954
136.2	1.04793	50.4669
136.4	0.99245	50.4001
136.6	1.02064	50.6537
136.8	1.02724	50.4748
137	1.01087	50.3921
137.2	1.00971	50.5249
137.4	0.9484	50.9831
137.6	0.923756	50.6915
137.8	0.913631	50.2861
138	0.94817	50.5842
138.2	1.01718	50.8748
138.4	1.06974	50.6976
138.6	1.03981	50.467
138.8	1.02869	50.2632
139	0.91793	50.5978
139.2	0.971892	50.6579
139.4	0.971787	50.6485
139.6	1.0034	50.5445
139.8	1.01447	50.6585
140	0.957395	50.6601
140.2	0.922865	50.5467
140.4	0.964458	50.3591
140.6	0.961925	50.2854
140.8	1.02549	50.3075
141	0.943945	50.4348
141.2	1.00797	50.3864
141.4	1.00149	50.4864
141.6	1.014	50.8359
141.8	0.961177	50.7411
142	1.00821	50.4834
142.2	0.997721	50.5132
142.4	0.97358	50.8635
142.6	0.931367	50.9887
142.8	1.00462	50.7614
143	1.01559	50.5629
143.2	0.995023	50.6597
