0	3.81755	1.19429	4
0	2.1719	3.35899	4
0	-3.96635	-0.517782	4
0	2.11599	3.39449	4
0	1.15013	-3.83108	4
0	-0.972046	3.88009	4
0	3.20662	-2.39114	4
0	-3.79625	-1.26035	4
0	3.91073	-0.840331	4
0	-3.97459	0.450185	4
0	3.76489	1.35115	4
0	-3.80593	-1.23081	4
0	-2.21751	-3.32906	4
0	3.78265	-1.30059	4
0	-1.96688	3.48301	4
0	-3.75479	1.37898	4
0	-3.05906	2.57724	4
0	-0.144055	3.99741	4
0	-3.41165	2.08822	4
0	-3.11724	-2.50655	4
0	-2.59884	-3.04073	4
0	3.92211	-0.78552	4
0	-1.97154	-3.48038	4
0	1.66392	-3.6375	4
0	2.22239	3.32581	4
0	-0.573531	-3.95867	4
0	-1.88598	3.52747	4
0	-2.46717	3.14851	4
0	2.21705	-3.32937	4
0	2.60431	3.03605	4
0	-2.30637	-3.26813	4
0	-3.86774	1.0201	4
0	3.46272	-2.00239	4
0	0.663228	3.94463	4
0	-3.07055	-2.56354	4
0	1.6547	-3.6417	4
0	3.7779	1.31433	4
0	0.547946	-3.96229	4
0	0.196171	3.99519	4
0	2.82591	-2.83094	4
0	-3.61552	1.71115	4
0	3.86496	-1.03056	4
0	0.718112	-3.93501	4
0	-2.71482	-2.93764	4
0	3.72666	-1.45329	4
0	-3.11736	2.5064	4
0	-3.67504	-1.57927	4
0	-3.972	0.472471	4
0	3.93354	0.726121	4
0	-1.13554	-3.83543	4
0	2.72636	-2.92694	4
0	-1.28255	3.78881	4
0	-2.98949	2.65762	4
0	1.13768	-3.8348	4
0	-1.62566	-3.65475	4
0	1.64614	3.64558	4
0	0.151093	3.99715	4
0	-2.78746	2.86881	4
0	-3.56339	1.81722	4
0	-3.79233	-1.27211	4
0	-3.4328	-2.05326	4
0	-2.77651	2.8794	4
0	1.43308	-3.73447	4
0	-3.98296	0.368836	4
0	-0.885765	3.90069	4
0	-0.840615	-3.91067	4
0	-3.47048	1.98891	4
0	0.291365	3.98937	4
0	3.59152	1.76097	4
0	-0.190476	-3.99546	4
0	0.226875	-3.99356	4
0	-3.89703	0.901732	4
0	-3.48942	-1.9555	4
0	1.83543	3.55404	4
0	-2.37172	3.22101	4
0	1.88443	-3.5283	4
0	-3.87932	0.975146	4
0	-3.61062	1.72146	4
0	3.8338	1.14106	4
0	-2.7891	-2.86722	4
0	-3.96454	0.531461	4
0	-3.9294	0.748189	4
0	-2.18294	3.35183	4
0	3.91877	-0.802045	4
0	-3.99999	-0.00962751	4
0	0.181155	3.9959	4
0	3.90179	0.880915	4
0	2.92731	-2.72596	4
0	0.240058	3.99279	4
0	3.81741	-1.19473	4
0	0.162152	3.99671	4
0	-3.39713	-2.11175	4
0	-1.69708	3.62214	4
0	3.83895	1.12358	4
0	-3.70617	1.50475	4
0	0.246623	3.99239	4
0	0.0336994	3.99986	4
0	3.70127	1.51676	4
0	3.67954	1.56875	4
0	-2.33556	-3.24733	4
100.1	-3.02939	2.1269	3.70147
100.1	-1.91277	-1.28038	2.30175
100.1	-1.52262	-1.52338	2.15385
100.1	1.74224	-0.82448	1.92748
100.1	1.93411	-1.16253	2.25661
100.1	2.64257	-2.59484	3.70356
100.1	-5.15887	5.67207	7.66722
100.1	-3.26178	-1.41983	3.55741
100.1	0.314171	6.0232	6.03139
100.1	1.62813	8.89252	9.04033
100.1	-6.27353	2.09548	6.61424
100.1	-1.52723	-4.78021	5.01825
100.1	-0.886365	1.92134	2.11593
100.1	-1.79801	-0.367349	1.83515
100.1	-2.4585	0.411075	2.49263
100.1	0.661737	0.186798	0.687597
100.1	-4.77327	-0.657346	4.81832
100.1	0.724729	3.73939	3.80897
100.1	2.10363	-2.76105	3.47112
100.1	0.367497	2.55793	2.5842
100.1	-1.90986	2.20105	2.91414
100.1	-2.28664	-1.04761	2.5152
100.1	-5.39843	-0.0511196	5.39867
100.1	0.00481367	-0.116949	0.117048
100.1	-1.8628	-2.97133	3.50697
100.1	-1.21281	-1.84382	2.20694
100.1	-0.844542	-1.0323	1.33375
100.1	0.968117	0.758513	1.22987
100.1	-0.168045	-0.500938	0.528373
100.1	-2.98213	-0.139308	2.98538
100.1	-3.52138	3.65555	5.07574
100.1	0.251492	5.29885	5.30481
100.1	-5.64358	-0.0519166	5.64382
100.1	3.50449	0.944106	3.62943
100.1	-2.05434	4.36166	4.82124
100.1	1.91039	-0.215084	1.92246
100.1	-0.202981	-1.67327	1.68554
100.1	3.09848	4.18423	5.20657
100.1	2.62196	-3.19229	4.13103
100.1	2.71872	0.586806	2.78133
100.1	-1.2847	-6.49581	6.62163
100.1	4.86385	-0.394351	4.87981
100.1	-1.69258	5.60901	5.85882
100.1	1.68252	0.659664	1.80722
100.1	-4.35223	0.941365	4.45288
100.1	3.05935	-1.45164	3.38627
100.1	4.93195	-2.85179	5.69709
100.1	3.1721	-2.03892	3.77087
100.1	-0.286761	-2.57177	2.58771
100.1	0.537511	-0.706868	0.88802
100.1	-3.0257	-0.764679	3.12084
100.1	3.06292	-0.655493	3.13227
100.1	-0.881683	-1.19605	1.4859
100.1	-2.45076	-1.4572	2.85126
100.1	-6.44795	-1.39567	6.59727
100.1	-2.45528	0.57152	2.52092
100.1	-0.723204	-2.18804	2.30446
100.1	0.313106	-1.88422	1.91006
100.1	0.00809146	2.62749	2.6275
100.1	0.18001	-1.40751	1.41898
100.1	5.1567	-0.831232	5.22327
100.1	-1.68767	-4.35656	4.67203
100.1	-1.0189	3.61205	3.753
100.1	-0.946863	1.87193	2.09777
100.1	0.226302	4.67778	4.68325
100.1	-1.41065	-4.35851	4.58111
100.1	2.16662	-7.89516	8.18705
100.1	-6.9462	1.84429	7.18687
100.1	0.393112	1.29349	1.35191
100.1	0.358843	-0.845323	0.918335
100.1	1.77387	-0.779676	1.93765
100.1	-1.59954	1.74193	2.36492
100.1	-1.22842	-1.40442	1.86585
100.1	1.29112	-1.28971	1.82492
100.1	1.22973	1.89784	2.26142
100.1	4.08021	-1.37068	4.30428
100.1	6.35758	1.51637	6.53591
100.1	0.486105	1.76791	1.83352
100.1	2.665	4.65404	5.36305
100.1	3.27802	-1.21167	3.49479
100.1	-0.46697	-3.57927	3.6096
100.1	-0.144907	2.10088	2.10587
100.1	-0.767314	0.0594556	0.769614
100.1	-0.791769	2.47332	2.59696
100.1	-4.71864	5.10338	6.95054
100.1	-3.34751	1.72757	3.767
100.1	-3.55749	-3.79063	5.19852
100.1	-3.58594	6.73842	7.63317
100.1	1.97694	0.910294	2.17645
100.1	-1.63341	-0.039121	1.63388
100.1	-1.32604	3.83092	4.05393
100.1	-0.994209	0.826915	1.29315
100.1	-2.66677	1.96172	3.31059
100.1	-0.134041	-5.79995	5.8015
100.1	0.765759	0.755235	1.07553
100.1	-3.45444	-1.76645	3.87988
100.1	-1.8667	3.23535	3.73524
100.1	5.70683	-0.575886	5.73581
100.1	-0.886593	-3.71414	3.8185
100.1	1.85007	0.235748	1.86503
100.2	-4.62599	-0.66293	4.67325
100.2	-1.95837	-1.28428	2.34192
100.2	-1.51138	-1.65581	2.24187
100.2	1.74086	-0.820081	1.92435
100.2	2.22562	-1.62558	2.75607
100.2	0.757624	-0.478369	0.896008
100.2	-5.19613	5.71672	7.72532
100.2	-3.32814	-1.41018	3.61457
100.2	0.370021	5.93572	5.94724
100.2	-1.71238	7.09096	7.29479
100.2	-6.29208	1.92428	6.57975
100.2	-1.54815	-4.81545	5.05819
100.2	-0.829223	2.02134	2.18482
100.2	-1.81263	-0.370263	1.85006
100.2	-2.69254	0.397076	2.72166
100.2	0.75895	0.232121	0.793653
100.2	-4.78506	-0.65301	4.82941
100.2	0.633054	3.76563	3.81847
100.2	1.98544	-2.74389	3.38688
100.2	0.372707	2.56698	2.5939
100.2	-1.856	2.28856	2.94656
100.2	-2.37931	-0.94786	2.56116
100.2	-5.49161	-0.00155944	5.49161
100.2	-0.0528821	-0.0437138	0.0686106
100.2	-1.70683	-2.03424	2.65545
100.2	0.897291	-3.93647	4.03744
100.2	-0.899944	-0.926641	1.29173
100.2	0.774336	0.2054	0.801115
100.2	-0.224933	-0.46043	0.512436
100.2	-3.00325	-0.166072	3.00784
100.2	-3.54369	3.69233	5.11771
100.2	0.271418	5.46722	5.47395
100.2	-5.63932	-0.142054	5.64111
100.2	3.53123	0.921334	3.64944
100.2	-1.40423	4.21564	4.44337
100.2	1.69423	-0.0945669	1.69687
100.2	-0.0726586	-1.6223	1.62392
100.2	3.12532	4.179	5.2184
100.2	2.79693	-3.29109	4.31904
100.2	2.77942	1.07264	2.97921
100.2	-1.18461	-6.36516	6.47445
100.2	4.76895	-0.504461	4.79555
100.2	-4.89331	1.36278	5.07953
100.2	1.26555	1.05477	1.64747
100.2	-1.24458	5.30819	5.45214
100.2	2.9871	-1.5112	3.34761
100.2	4.77615	-2.95902	5.61849
100.2	5.13657	3.89078	6.4438
100.2	-0.937232	-2.42382	2.59872
100.2	0.702278	-0.256742	0.747738
100.2	-3.1033	-0.828614	3.21202
100.2	3.12103	-0.638733	3.18572
100.2	0.846976	1.67	1.8725
100.2	-2.25259	-1.36496	2.63387
100.2	-1.2092	-0.299137	1.24565
100.2	-2.25072	-0.345135	2.27703
100.2	-0.837967	-2.41583	2.55704
100.2	0.36901	-1.88374	1.91954
100.2	-0.0434626	2.5056	2.50598
100.2	0.36445	-1.48575	1.52979
100.2	5.21089	-0.881485	5.28492
100.2	-1.66302	-4.37462	4.68006
100.2	-0.853861	3.68218	3.77988
